units_sold_clean,price_clean,discount_clean,units_returned_clean,revenue_clean,revenue_recalc,revenue_diff,revenue_mismatch_flag,date_clean,month_clean,location_clean,platform_clean,category_clean,dup_flag,issue_flag,data_error_flag,business_alert_flag,ratio,revenue_uplift
146,"17,99","0,17",0,"2626,54","2180,0282","446,5118",,14/09/2020,2020-09,CANADA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
143,"49,82","0,18",2,"7124,26","5841,8932","1282,3668",,14/09/2020,2020-09,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
136,"14,37","0,09",1,"1954,32","1778,4312","175,8888",,14/09/2020,2020-09,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
118,"57,78","0,24",1,"6818,04","5181,7104","1636,3296",,14/09/2020,2020-09,USA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
120,"29,61","0,24",0,"3553,2","2700,432","852,768",,14/09/2020,2020-09,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
160,"59,06","0,1",2,"9449,6","8504,64","944,96",,14/09/2020,2020-09,CANADA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
144,"19,6","0,04",3,"2822,4","2709,504","112,896",,14/09/2020,2020-09,USA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
171,"41,27","0,2",0,"7057,17","5645,736","1411,434",,14/09/2020,2020-09,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
144,"41,78","0,09",0,"6016,32","5474,8512","541,4688",,14/09/2020,2020-09,UK,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
153,"29,11","0,03",0,"4453,83","4320,2151","133,6149",,14/09/2020,2020-09,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
140,"42,14","0,15",2,"5899,6","5014,66","884,94",,14/09/2020,2020-09,UK,WALMART,Hydration,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
145,"20,2","0,12",2,2929,"2577,52","351,48",,21/09/2020,2020-09,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
137,"54,18","0,09",2,"7422,66","6754,6206","668,0394",,21/09/2020,2020-09,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
143,"40,49","0,06",1,"5790,07","5442,6658","347,4042",,21/09/2020,2020-09,USA,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
129,"24,9","0,02",3,"3212,1","3147,858","64,242",,21/09/2020,2020-09,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
133,"56,3","0,04",4,"7487,9","7188,384","299,516",,21/09/2020,2020-09,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
138,"37,33","0,22",1,"5151,54","4018,2012","1133,3388",,21/09/2020,2020-09,USA,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
151,"18,31","0,23",1,"2764,81","2128,9037","635,9063",,21/09/2020,2020-09,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
145,"26,94","0,24",2,"3906,3","2968,788","937,512",,21/09/2020,2020-09,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
153,"12,48","0,06",1,"1909,44","1794,8736","114,5664",,21/09/2020,2020-09,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
139,"55,96","0,11",1,"7778,44","6922,8116","855,6284",,21/09/2020,2020-09,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
182,"34,45","0,09",4,"6269,9","5705,609","564,291",,21/09/2020,2020-09,USA,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
152,"50,59","0,09",1,"7689,68","6997,6088","692,0712",,21/09/2020,2020-09,UK,WALMART,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
164,"49,7","0,24",2,"8150,8","6194,608","1956,192",,21/09/2020,2020-09,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
159,"52,25","0,1",0,"8307,75","7476,975","830,775",,21/09/2020,2020-09,UK,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
146,"32,52","0,19",1,"4747,92","3845,8152","902,1048",,21/09/2020,2020-09,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
155,"47,47","0,14",0,"7357,85","6327,751","1030,099",,21/09/2020,2020-09,UK,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
142,"34,13","0,05",4,"4846,46","4604,137","242,323",,28/09/2020,2020-09,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
147,"54,9","0,13",2,"8070,3","7021,161","1049,139",,28/09/2020,2020-09,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
141,"16,17","0,05",0,"2279,97","2165,9715","113,9985",,28/09/2020,2020-09,UK,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
140,"51,95","0,14",0,7273,"6254,78","1018,22",,28/09/2020,2020-09,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
158,"46,56","0,19",4,"7356,48","5958,7488","1397,7312",,28/09/2020,2020-09,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
153,"42,42","0,02",3,"6490,26","6360,4548","129,8052",,28/09/2020,2020-09,UK,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
133,"50,79","0,15",1,"6755,07","5741,8095","1013,2605",,28/09/2020,2020-09,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
149,27,"0,22",0,4023,"3137,94","885,06",,28/09/2020,2020-09,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
161,"19,09","0,11",0,"3073,49","2735,4061","338,0839",,28/09/2020,2020-09,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
158,"41,77","0,05",1,"6599,66","6269,677","329,983",,28/09/2020,2020-09,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
119,"37,99","0,21",2,"4520,81","3571,4399","949,3701",,28/09/2020,2020-09,UK,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
148,"45,96","0,23",1,"6802,08","5237,6016","1564,4784",,28/09/2020,2020-09,USA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
141,"46,3","0,03",1,"6528,3","6332,451","195,849",,28/09/2020,2020-09,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
151,"40,03","0,04",1,"6044,53","5802,7488","241,7812",,28/09/2020,2020-09,CANADA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
158,"48,11","0,15",0,"7601,38","6461,173","1140,207",,28/09/2020,2020-09,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
156,"40,12","0,12",1,"6258,72","5507,6736","751,0464",,28/09/2020,2020-09,CANADA,WALMART,Hydration,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
144,"19,88","0,2",0,"2862,72","2290,176","572,544",,5/10/2020,2020-10,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
130,"42,92","0,11",1,"5579,6","4965,844","613,756",,5/10/2020,2020-10,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
152,"56,64","0,23",1,"8609,28","6629,1456","1980,1344",,5/10/2020,2020-10,UK,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
144,"11,84","0,12",1,"1704,96","1500,3648","204,5952",,5/10/2020,2020-10,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
171,"37,64","0,19",1,"6436,44","5213,5164","1222,9236",,5/10/2020,2020-10,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
130,"35,9","0,15",0,4667,"3966,95","700,05",,5/10/2020,2020-10,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
149,"13,74","0,03",3,"2047,26","1985,8422","61,4178",,5/10/2020,2020-10,USA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
140,"35,25","0,19",0,4935,"3997,35","937,65",,5/10/2020,2020-10,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
153,"11,82","0,01",3,"1808,46","1790,3754","18,0846",,5/10/2020,2020-10,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
133,"31,89","0,21",0,"4241,37","3350,6823","890,6877",,5/10/2020,2020-10,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
147,"32,45","0,14",2,"4770,15","4102,329","667,821",,5/10/2020,2020-10,USA,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
144,"15,33","0,09",0,"2207,52","2008,8432","198,6768",,5/10/2020,2020-10,CANADA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
154,"24,26","0,16",1,"3736,04","3138,2736","597,7664",,5/10/2020,2020-10,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
149,"24,1","0,08",3,"3590,9","3303,628","287,272",,5/10/2020,2020-10,UK,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
124,"55,64","0,15",1,"6899,36","5864,456","1034,904",,5/10/2020,2020-10,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
140,"52,6","0,14",1,7364,"6333,04","1030,96",,5/10/2020,2020-10,USA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
131,"58,18","0,09",1,"7621,58","6935,6378","685,9422",,12/10/2020,2020-10,USA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
129,"56,63","0,14",0,"7305,27","6282,5322","1022,7378",,12/10/2020,2020-10,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
153,"30,32","0,22",2,"4638,96","3618,3888","1020,5712",,12/10/2020,2020-10,UK,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
168,"16,56","0,08",1,"2782,08","2559,5136","222,5664",,12/10/2020,2020-10,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
170,"43,82","0,08",1,"7449,4","6853,448","595,952",,12/10/2020,2020-10,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
160,"21,29","0,15",0,"3406,4","2895,44","510,96",,12/10/2020,2020-10,CANADA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
144,"17,4","0,25",0,"2505,6","1879,2","626,4",,12/10/2020,2020-10,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
134,"48,45","0,11",1,"6492,3","5778,147","714,153",,12/10/2020,2020-10,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
148,"54,26","0,02",1,"8030,48","7869,8704","160,6096",,12/10/2020,2020-10,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
170,"51,48","0,03",4,"8751,6","8489,052","262,548",,12/10/2020,2020-10,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
156,"56,91","0,07",1,"8877,96","8256,5028","621,4572",,12/10/2020,2020-10,CANADA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
157,"56,47","0,05",3,"8865,79","8422,5005","443,2895",,12/10/2020,2020-10,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
159,"29,36","0,07",1,"4668,24","4341,4632","326,7768",,12/10/2020,2020-10,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
146,"31,73","0,22",0,"4632,58","3613,4124","1019,1676",,12/10/2020,2020-10,USA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
177,"26,31","0,19",1,"4656,87","3772,0647","884,8053",,12/10/2020,2020-10,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
154,"47,12","0,06",0,"7256,48","6821,0912","435,3888",,12/10/2020,2020-10,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
143,"18,4","0,09",1,"2631,2","2394,392","236,808",,19/10/2020,2020-10,CANADA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
124,"54,22","0,04",1,"6723,28","6454,3488","268,9312",,19/10/2020,2020-10,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
156,"45,05","0,1",1,"7027,8","6325,02","702,78",,19/10/2020,2020-10,UK,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
156,"28,41","0,24",1,"4431,96","3368,2896","1063,6704",,19/10/2020,2020-10,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
150,"45,86","0,15",2,6879,"5847,15","1031,85",,19/10/2020,2020-10,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
166,"33,76","0,1",4,"5604,16","5043,744","560,416",,19/10/2020,2020-10,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
157,"53,15","0,12",0,"8344,55","7343,204","1001,346",,19/10/2020,2020-10,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
152,"53,89","0,05",3,"8191,28","7781,716","409,564",,19/10/2020,2020-10,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
152,"58,59","0,13",1,"8905,68","7747,9416","1157,7384",,19/10/2020,2020-10,USA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
149,"25,25","0,05",0,"3762,25","3574,1375","188,1125",,19/10/2020,2020-10,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
142,"33,58","0,06",0,"4768,36","4482,2584","286,1016",,19/10/2020,2020-10,UK,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
144,"27,15","0,25",1,"3909,6","2932,2","977,4",,19/10/2020,2020-10,USA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
137,"33,02","0,18",4,"4523,74","3709,4668","814,2732",,19/10/2020,2020-10,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
122,"46,02","0,07",0,"5614,44","5221,4292","393,0108",,19/10/2020,2020-10,UK,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
118,"48,72","0,03",1,"5748,96","5576,4912","172,4688",,19/10/2020,2020-10,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
154,"11,36","0,2",0,"1749,44","1399,552","349,888",,19/10/2020,2020-10,CANADA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
148,"33,85","0,1",3,"5009,8","4508,82","500,98",,26/10/2020,2020-10,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
168,"40,75","0,23",4,6846,"5271,42","1574,58",,26/10/2020,2020-10,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
150,"23,93","0,24",0,"3589,5","2728,02","861,48",,26/10/2020,2020-10,USA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
153,"23,95","0,1",6,"3664,35","3297,915","366,435",,26/10/2020,2020-10,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
124,"14,13","0,04",1,"1752,12","1682,0352","70,0848",,26/10/2020,2020-10,UK,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
150,"25,82","0,02",1,3873,"3795,54","77,46",,26/10/2020,2020-10,CANADA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
144,"55,48",0,2,"7989,12","7989,12",0,,26/10/2020,2020-10,USA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,1,0
177,"18,07","0,24",2,"3198,39","2430,7764","767,6136",,26/10/2020,2020-10,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
148,"46,66","0,25",1,"6905,68","5179,26","1726,42",,26/10/2020,2020-10,USA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
151,"30,28","0,04",4,"4572,28","4389,3888","182,8912",,26/10/2020,2020-10,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
165,"40,16","0,06",2,"6626,4","6228,816","397,584",,26/10/2020,2020-10,USA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
157,"59,51","0,15",1,"9343,07","7941,6095","1401,4605",,26/10/2020,2020-10,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
160,"29,23","0,09",1,"4676,8","4255,888","420,912",,26/10/2020,2020-10,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
161,"49,7","0,14",1,"8001,7","6881,462","1120,238",,26/10/2020,2020-10,UK,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
162,"21,22","0,13",1,"3437,64","2990,7468","446,8932",,26/10/2020,2020-10,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
150,"58,35","0,14",3,"8752,5","7527,15","1225,35",,26/10/2020,2020-10,UK,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
135,"53,4","0,15",2,7209,"6127,65","1081,35",,2/11/2020,2020-11,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
145,"32,9","0,1",3,"4770,5","4293,45","477,05",,2/11/2020,2020-11,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
181,"27,4","0,22",5,"4959,4","3868,332","1091,068",,2/11/2020,2020-11,UK,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
148,"36,3","0,17",1,"5372,4","4459,092","913,308",,2/11/2020,2020-11,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
159,"12,46","0,1",1,"1981,14","1783,026","198,114",,2/11/2020,2020-11,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
143,"26,04","0,05",1,"3723,72","3537,534","186,186",,2/11/2020,2020-11,USA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
148,"59,17","0,06",2,"8757,16","8231,7304","525,4296",,2/11/2020,2020-11,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
158,"14,43","0,17",0,"2279,94","1892,3502","387,5898",,2/11/2020,2020-11,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
153,"20,55","0,21",0,"3144,15","2483,8785","660,2715",,2/11/2020,2020-11,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
164,"20,88","0,03",4,"3424,32","3321,5904","102,7296",,2/11/2020,2020-11,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
128,"27,39","0,16",1,"3505,92","2944,9728","560,9472",,2/11/2020,2020-11,USA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
134,"21,94","0,05",1,"2939,96","2792,962","146,998",,2/11/2020,2020-11,UK,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
157,"28,33","0,1",4,"4447,81","4003,029","444,781",,2/11/2020,2020-11,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
140,"25,85","0,07",1,3619,"3365,67","253,33",,2/11/2020,2020-11,USA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
164,"44,36","0,08",0,"7275,04","6693,0368","582,0032",,2/11/2020,2020-11,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
157,"30,46","0,08",2,"4782,22","4399,6424","382,5776",,2/11/2020,2020-11,UK,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
160,"50,58","0,07",1,"8092,8","7526,304","566,496",,9/11/2020,2020-11,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
158,"59,37","0,06",2,"9380,46","8817,6324","562,8276",,9/11/2020,2020-11,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
154,"17,82","0,19",2,"2744,28","2222,8668","521,4132",,9/11/2020,2020-11,UK,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
142,"26,69","0,14",3,"3789,98","3259,3828","530,5972",,9/11/2020,2020-11,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
152,"35,94","0,01",1,"5462,88","5408,2512","54,6288",,9/11/2020,2020-11,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
150,"19,09","0,13",1,"2863,5","2491,245","372,255",,9/11/2020,2020-11,CANADA,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
141,"16,66","0,23",3,"2349,06","1808,7762","540,2838",,9/11/2020,2020-11,UK,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
158,"48,79","0,2",2,"7708,82","6167,056","1541,764",,9/11/2020,2020-11,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
133,"51,72","0,14",2,"6878,76","5915,7336","963,0264",,9/11/2020,2020-11,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
148,"11,72","0,16",0,"1734,56","1457,0304","277,5296",,9/11/2020,2020-11,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
148,"37,27","0,03",2,"5515,96","5350,4812","165,4788",,9/11/2020,2020-11,UK,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
161,"15,22","0,04",3,"2450,42","2352,4032","98,0168",,9/11/2020,2020-11,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
151,"15,34","0,16",3,"2316,34","1945,7256","370,6144",,9/11/2020,2020-11,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
163,"13,76","0,03",0,"2242,88","2175,5936","67,2864",,9/11/2020,2020-11,UK,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
141,23,"0,1",3,3243,"2918,7","324,3",,9/11/2020,2020-11,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
154,"45,52","0,03",2,"7010,08","6799,7776","210,3024",,9/11/2020,2020-11,CANADA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
142,"27,05","0,25",1,"3841,1","2880,825","960,275",,16/11/2020,2020-11,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
142,"11,23","0,17",2,"1594,66","1323,5678","271,0922",,16/11/2020,2020-11,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
194,"51,09","0,16",2,"9911,46","8325,6264","1585,8336",,16/11/2020,2020-11,USA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
134,"59,12","0,23",1,"7922,08","6100,0016","1822,0784",,16/11/2020,2020-11,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
118,"51,32","0,18",1,"6055,76","4965,7232","1090,0368",,16/11/2020,2020-11,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
124,"33,45","0,23",1,"4147,8","3193,806","953,994",,16/11/2020,2020-11,CANADA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
143,"13,3","0,24",1,"1901,9","1445,444","456,456",,16/11/2020,2020-11,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
149,"44,13","0,17",2,"6575,37","5457,5571","1117,8129",,16/11/2020,2020-11,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
141,"16,26","0,16",0,"2292,66","1925,8344","366,8256",,16/11/2020,2020-11,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
153,"54,54","0,11",1,"8344,62","7426,7118","917,9082",,16/11/2020,2020-11,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
128,"51,06","0,06",1,"6535,68","6143,5392","392,1408",,16/11/2020,2020-11,USA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
140,"19,62","0,03",3,"2746,8","2664,396","82,404",,16/11/2020,2020-11,CANADA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
163,"12,44","0,21",1,"2027,72","1601,8988","425,8212",,16/11/2020,2020-11,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
